Имя файла;Исходный путь;Конечный путь;Категория;Раздел;Подпапка;Ревизия;Тип файла;CRC;Статус
GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-002_r00_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\PDF\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-002_r00_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-002_r00_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;пдф;6e37ba66;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r00_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\PDF\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r00_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r00_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;пдф;c48a794f;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r00_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\PDF\GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r00_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r00_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;пдф;dedc905e;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0_r00_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\PDF\GPNG-GEP-RD-0407.001-001-CI-KZ0_r00_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ0_r00_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;пдф;51723639;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0-BOQ-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ0-BOQ-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-BOQ-001_r00_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;ред.формат;146b2f93;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0-CD-001_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ0-CD-001_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-CD-001_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;ред.формат;b30dfe1b;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-002_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-002_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-002_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;ред.формат;76bd80a3;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;ред.формат;995790a2;copied
GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0136\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r00_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;00;ред.формат;e8223354;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-BOQ-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-BOQ-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-BOQ-001_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;e373bf01;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-CD-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-CD-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-CD-001_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;a29df856;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-002_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-002_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-002_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;d86f7c91;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-003_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-003_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-003_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;1557db6f;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-004_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-004_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-004_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;8045698d;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-005_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-005_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-005_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;efa46b2f;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-006_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-006_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-006_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;6f944a03;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-007_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-007_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-007_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;aa1e2be6;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-008_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-008_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-008_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;3d8598f8;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;70700600;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;914cca79;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;ac480bf6;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;b4ee166e;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;881d9c49;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;ab60bf57;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;56a4437b;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;adc39e84;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;c126911e;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;9ff99fbd;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;434d44b5;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;2ad8ef67;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;1ba0622d;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;a4719a3c;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ПДФ\GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\пдф\GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_rA_RU.pdf;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;пдф;14dcc153;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-BOQ-001_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-BOQ-001_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-BOQ-001_rA_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;e63ea611;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-CD-001_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;1ed860d5;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-002_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-002_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-002_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;d6669b33;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-003_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-003_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-003_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;a01a7509;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-004_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-004_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-004_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;a406a91c;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-005_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-005_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-005_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;a8ba809c;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-006_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-006_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-006_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;4bbf1eea;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-007_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-007_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-007_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;dbad37ae;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-008_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-008_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-008_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;c43549c4;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;8d91a45d;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;f2b4e7cd;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0137\ФР\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. A\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;A;ред.формат;248a8b3d;copied
